n_above_p97_5,n_above_p99_9,sd_of_S,median_gap,r_squared,leaveout_r_squared
1,0,1.1200681939563635,39.00759698745384,0.5988045276095849,0.6024394121778036
2,0,1.1764851684680526,38.84697296725248,0.5772886607197218,0.5607970098222874
1,0,1.1774965756186995,40.46571403413212,0.5988253772700598,0.6067710448280332
2,0,1.1985951324246849,40.38470451743812,0.5799899394303267,0.5688498184915924
2,0,1.1395671706393118,38.99604399853298,0.5997348950671739,0.6117191646464233
4,0,1.2500978714194977,39.23526966311811,0.6047238432832758,0.6093908729211159
3,0,1.2654550979766488,40.386788791599606,0.5857803743827481,0.5811037915325155
4,0,1.1696583023082412,39.137609442402656,0.5958725783260793,0.5993161480889302
1,0,1.0346422816197867,40.10641183890337,0.5815850052212084,0.5730085005671952
2,0,1.177345544109766,40.64946572117887,0.5892373670451232,0.5860215475266408
2,0,1.1409906696579233,40.0205578040193,0.59203782115217,0.5966711612512972
2,0,1.1531744132940485,39.910642515851066,0.5805444161463698,0.5772806291100272
1,0,1.1675325936229755,39.74225491299317,0.5991800800130072,0.6031262794357981
0,0,1.0195463698278664,39.84971121651809,0.5810897503624595,0.5754346359088344
0,0,1.2368239421827938,39.22861624717531,0.5938222352340926,0.5954776829834232
3,0,1.3044982559855731,38.96497841510087,0.5996810824099829,0.6001749025768506
3,0,1.2477714033880556,38.91765773023794,0.5873722131700879,0.5826012656738557
1,0,1.154738133646876,39.64681130517549,0.5819696315384988,0.5813384836434468
2,0,1.2336314391872583,39.549029474491206,0.5879461512394901,0.5848358530805435
4,0,1.22503303987657,39.911572020246055,0.5827343703207521,0.5791338404877302
3,0,1.1798900334829905,40.06985501212128,0.5918917008725626,0.5923561024118802
1,0,1.1449558570337761,38.73513955704833,0.5775201902849438,0.556904544093693
1,0,1.1923018258958746,39.02641419988654,0.5639105801024495,0.5369166341528624
2,0,1.1724019176354847,39.267107169981664,0.5932183528712824,0.5957810481346185
1,0,1.2029116573884937,40.01868456122788,0.592200066564663,0.594746981230885
1,0,1.0517582364968603,39.30695508854218,0.5862701116324589,0.5819183882898162
4,0,1.2430318095781685,39.368853778214486,0.5849834351600394,0.577444104212059
5,1,1.1991902485037427,39.985747625184466,0.5719979698211946,0.5547597254270555
0,0,1.1359157795415942,39.26071157866311,0.5815570073324723,0.5748396750035387
2,0,1.272710775440491,41.086407575939646,0.5842981958988407,0.5845412255196353
1,0,1.2551187817691838,39.49676434842836,0.6029651030348048,0.6122017657225571
4,0,1.189272500289322,39.72496437813673,0.5922077267442076,0.5971805128011152
1,0,1.104319067044356,40.44748420699644,0.5817874277144388,0.5806431004975845
2,0,1.1655737216336661,39.47142344385466,0.6023933597014383,0.6086934632324914
2,0,1.3304149330890482,40.30751736056729,0.5800509174744399,0.5721836247727308
5,0,1.2099680627232747,41.10731278308401,0.5748717326089208,0.5659834658657177
4,0,1.2599775309479688,39.87251944280666,0.5951695859464209,0.5995571672028528
3,0,1.2640867071681745,39.03398121843594,0.597386813715562,0.6025135106614397
1,0,1.2293767008044192,39.4797575575476,0.5904279399719812,0.596676032291062
0,0,0.9933245408541339,40.60425182222743,0.5898541886584403,0.5916355103080646
1,0,1.1957713706594957,39.719103175846996,0.5811985561244812,0.5652458294725251
1,0,1.108052633619287,40.32915022547654,0.5753079999907438,0.568112814442038
0,0,1.1644751652010636,39.415726789625296,0.5794948798436057,0.5678087307838853
3,0,1.184655927977701,39.863448017983,0.6069569259019308,0.6205694245461928
1,0,1.0527206739269142,38.32303242913674,0.5844282157915341,0.5807456586964983
5,1,1.3695495722268487,38.366630005541005,0.5894411848950116,0.5802136877307376
2,0,1.2230594151513965,39.74558425977699,0.587605096282439,0.5878030478124157
8,0,1.3482620822876101,39.43592422921138,0.5887622277564434,0.5846702794112286
3,0,1.2307254082885632,40.30611538697696,0.585167026084243,0.5789230028417636
1,0,1.2069525206299625,38.99033581545157,0.5729858152322099,0.5638056056603293
3,0,1.1872922529320866,38.709153709414444,0.5825337204397154,0.5759529627005726
4,0,1.3967651417348135,39.65391745545561,0.5965652606020151,0.5996762366494901
2,0,1.225878694974989,39.160696138106424,0.6036087929391648,0.6155628912683124
2,0,1.1993594064818114,38.15221441565647,0.6087816942801092,0.6227633907323304
3,0,1.2200971544304084,39.01522299566624,0.5878305116334951,0.588437270901899
2,0,1.2867895138763057,41.29075431673457,0.5839114184695855,0.5806448039464613
2,0,1.258792808607952,39.89465879260965,0.5882665558441575,0.5917375064268963
3,1,1.1989835634625354,40.026856297069024,0.5892943387849283,0.5904418144584653
2,0,1.1936380903998058,39.30782695263464,0.5869962634109921,0.5848054712545305
0,0,1.0713626564048133,40.33443925050834,0.5937068938522655,0.5948751121035718
0,0,1.1409048629305827,38.75635655312415,0.6113152480731008,0.6252804882969325
3,0,1.3793371168576465,39.55048919345816,0.5969565073702641,0.6061620678904478
4,0,1.1349639914683916,38.974099036627905,0.5835456123087128,0.5840010377363674
7,0,1.3371873412174031,39.786219071729874,0.5893121212167138,0.5886804761457494
5,0,1.2358621457039323,40.2018424132772,0.5848657936176977,0.5840261242170667
2,0,1.0817357541733266,40.03870351295106,0.5746854818771072,0.5564435731251433
1,1,1.2448001894197598,39.84822856057186,0.585054739594706,0.580924767460637
2,0,1.0936837597392586,39.301733763866906,0.5882620456929654,0.584437071514529
1,0,1.2455720976665832,40.2086337789159,0.5892625344216582,0.5888983553096481
0,0,1.1446716680330742,39.73474511911692,0.6018029289687631,0.6129875880068267
2,0,1.179967138366379,40.35976246323811,0.5729068867664554,0.5591999455166428
2,0,1.1630661099563777,39.49860119558891,0.5852562549988749,0.5828675913893095
4,0,1.25785851101515,39.90897014130128,0.5953399796763208,0.6051214370828847
1,0,1.2037663745494145,39.29096844568014,0.5823311984187849,0.5728177650875328
1,0,1.171066466254578,39.476008600828195,0.5860735504293075,0.5789478105463317
3,0,1.116622062207568,40.795843826667124,0.5767008701887373,0.5607842595510046
1,0,1.1227224134896672,38.80734595802202,0.590417075421839,0.5888213802274505
4,1,1.3875608784507596,38.94836894010931,0.5839317636326757,0.5824439892776057
5,0,1.3223897601547836,40.745516879300844,0.5787133178999516,0.5647779161521892
1,0,1.2462280952333293,39.40406466890235,0.5953525134221936,0.6033589156977
0,0,1.1415696850008838,38.24431400637022,0.594144842977956,0.6000679025038336
5,0,1.2832959346236437,40.95852812650066,0.6006024880570122,0.6102602408623738
1,0,1.280109039272255,39.63955273877799,0.5844127422944907,0.5764970648819518
1,0,1.1820216188566084,40.22891933542765,0.5892593284937134,0.589070977111945
0,0,1.1282624669549015,38.373251040722536,0.6003210053864878,0.6087325004683909
3,0,1.2573433045953095,39.66537989637116,0.5929702375408891,0.5945378967580861
0,0,1.1112936459588298,40.79662251560416,0.585844459993585,0.5809876995858084
1,0,1.1954920972030803,40.37053170352901,0.5880315297126264,0.579077714117588
3,1,1.1411524052724205,40.119208920002755,0.5916322508996841,0.5971158589920322
3,0,1.2521518302248,39.72981863197563,0.5828139915841429,0.582382042566093
2,0,1.172289175697831,40.49979755858488,0.5988306037754354,0.6081798145416973
3,0,1.0894856291474684,39.93957594165028,0.5838139791023582,0.5783237476322516
0,0,1.1896220083694513,38.39475093927358,0.59049305018682,0.5916409265400595
1,0,1.160981617533657,39.161268381066385,0.5828063958782363,0.5740069856331882
1,0,1.2300929798681794,39.55531031209222,0.5762544227814496,0.5680297610060969
4,0,1.2194801942361482,40.35744689630975,0.5886998988522145,0.5890130124732396
8,1,1.2594829366674738,40.03060056382529,0.5722094798958185,0.5427255198072549
4,0,1.2219939422897987,39.04388985759832,0.5834195103712594,0.5733663057969545
1,0,1.1955046558010396,39.32919051392635,0.567969182905847,0.5551447606069704
0,0,1.2677673678335917,39.20817098233679,0.5726980980115861,0.5510310724317253
5,0,1.329510368098316,40.44204160420988,0.5937335554348627,0.5992425310328156
1,0,1.1991443122692174,39.60351057490708,0.5813511782188414,0.5772413981469998
8,0,1.302310862555023,40.25929639784136,0.581155331463217,0.569023307814944
2,0,1.3710880631820723,39.82347213026329,0.588688924726875,0.5879900837058889
0,0,1.1343512606883506,40.29046259454163,0.5792950339203641,0.5686246201677208
1,0,1.097726398257335,38.89363260376384,0.6011513832499351,0.6144559756756294
3,0,1.215614947583749,39.36436638586507,0.5792302171871204,0.5680744721543316
3,0,1.316838378122454,39.58333873259401,0.5877479402877523,0.587214061099638
0,0,1.0947791566077216,39.55873583654647,0.598414659836517,0.6099317898790904
2,0,1.2410521715353853,40.20856062868051,0.5820973990000098,0.5763454517038463
2,0,1.1739363706403565,39.715278955698196,0.5742374794670729,0.5615649688319235
9,0,1.3341911398363266,40.589814762494946,0.5913958543573683,0.5975339715875551
5,0,1.3361520468004224,38.8033442382825,0.5892716935053576,0.5863404542585743
6,0,1.340985445163898,37.7698587643444,0.581385024006515,0.5817117346299089
2,0,1.2244137604046974,39.06770205130235,0.5921574953711477,0.5903098519177159
2,0,1.2386465364405486,39.61829715706296,0.5807546596650892,0.5680652672562866
1,0,1.04334377076513,39.80654971339324,0.5843480320525363,0.5760205419744127
2,0,1.2467013954269601,40.680132232870605,0.5876603390442988,0.5861682242565158
1,0,1.1470984031544158,38.13561900494493,0.5948291533912337,0.595606142671959
1,0,1.238490534482635,39.638657736998816,0.5912380156082091,0.5935575480157087
0,0,1.2479874007772558,39.91498439625064,0.585811019056376,0.5841575919956163
2,0,1.1775195400169023,39.7997394640194,0.5979299383361689,0.6059158746734812
4,1,1.3788201954079975,40.354543224657945,0.5834545122424207,0.5821052998500136
1,0,1.266120281698726,39.53692148358358,0.5982986266676529,0.6019927469065556
2,0,1.280767727382695,39.87162501974333,0.5872118287384782,0.5924798566768039
3,1,1.381654512794298,38.54038276399233,0.6014451054715979,0.6063096591421963
6,0,1.318038620663964,39.27115496988422,0.5647388830609481,0.5412417897258612
6,0,1.2052703609963233,39.637357104479364,0.5755758864198686,0.5639721798544811
1,0,1.202407038109278,39.28622729467861,0.5855465991889939,0.5802125764414532
3,0,1.1944638147274786,38.8433937487328,0.584926226478927,0.5779026370750442
2,0,1.2096828568607543,38.662460273420926,0.5798140079255085,0.5740734001975873
3,0,1.1999387838580666,38.897214919742574,0.5943983106912003,0.5966198612846163
0,0,1.1644961038821298,40.18308823990453,0.5851889851812093,0.5836110370428318
2,0,1.1918667123216429,38.83567104595228,0.5921436197877286,0.5942041509783063
1,0,1.2829917657080623,39.0841258813819,0.5891460202552469,0.5889664744015679
1,0,1.050732146941575,39.49573535158739,0.5910550903803599,0.5872621259229465
2,0,1.291706720341426,40.54750796067108,0.5746764890182401,0.5615795382778869
4,0,1.1997657173407106,39.886968645385856,0.5835621884744963,0.5823596982388605
4,0,1.110421313739391,39.23677775176978,0.5965487819892454,0.6078120597548109
1,0,1.2542270904516035,41.09479325839509,0.5920709761932025,0.5928114190484768
1,0,0.9830322114223066,39.86738384290851,0.5984228338498411,0.6074176491533453
1,0,1.2759411281741362,39.55467314227876,0.5940086753348306,0.5954939443788962
7,0,1.2462405869159168,39.496681910311416,0.5817341804578027,0.5809084322186537
1,0,1.2324079032581332,39.87921317558247,0.5987091340146776,0.6052443257653584
7,0,1.3294104002495848,39.09953840708184,0.5732033881832694,0.5582224147542162
2,0,1.193913926868948,39.076482339235476,0.5909556536673537,0.590093194437879
3,0,1.2315520292599318,38.95308457581652,0.5854716036316314,0.5733217674557889
3,0,1.2356207786682543,40.61955536264112,0.582035158079827,0.5737709844365897
1,0,1.181226762466482,40.20852643046435,0.5906063091616586,0.5872290008387161
5,0,1.2991653620973542,39.83827798663785,0.5814193582322789,0.5778641640477193
2,1,1.273283968811974,39.66654830051137,0.5861102766119108,0.5789962542268615
2,0,1.1924247775764487,39.320483409680016,0.5929472278388793,0.5980438358379188
3,0,1.1770683735391019,38.61442030800861,0.5871487161492503,0.5846132576289784
7,0,1.346993035669697,39.00133343501864,0.584670652183519,0.5663620100086737
0,0,1.1882693483169802,38.82448392830234,0.5932315831322312,0.5955338227736304
1,0,1.17794544453603,39.37215902721327,0.5969200304746017,0.5938102460632033
0,0,1.0501834003297221,40.483978363976256,0.5901067590234279,0.589755074440919
5,2,1.3432482201468907,40.072964110142316,0.5781235021824267,0.5725143575282482
4,1,1.3129976250981992,39.46421581923205,0.5733639700621564,0.562246745604885
3,0,1.0696449273001085,39.39621402659055,0.5923050550856543,0.5910053841173724
3,0,1.1703138500173755,40.25899561555958,0.5815266738528735,0.5717586648217265
8,0,1.3536219310551068,39.78444946664417,0.5924412157815862,0.5873385188064824
3,0,1.2446449275978801,39.62046597704949,0.6012525411065439,0.6108548940053304
1,0,1.1627581814350092,39.50383897682773,0.6099371181024017,0.6230956029569512
3,0,1.1345896676933518,38.42452044443645,0.5800063800482451,0.5691580723006844
0,0,1.0921449061143853,38.846239027040276,0.5947338059163008,0.5946502092066641
2,1,1.3293669595878748,38.264274251555406,0.5931732282053354,0.5940072303042496
2,0,1.2471195442405187,40.62690241217199,0.5938933458684207,0.6013187746270141
0,0,1.1063499378897912,39.739520884464966,0.5874895868223458,0.5789861768425948
4,0,1.1660205593288118,39.350233644606035,0.5865375329681006,0.5775557053229963
1,0,1.218170068538925,39.63559259522267,0.6042867778696337,0.6159810100034031
6,0,1.3618559790965652,40.524033642719914,0.5726396004086065,0.5539883616141961
4,0,1.3112645011300241,39.99278414826887,0.5932885666396934,0.5962049161052011
3,0,1.0947421193988578,40.70408390860798,0.5907592425872027,0.5918893989830748
3,0,1.2200959846772914,40.377188589889435,0.5888165626669168,0.5826174736432449
2,0,1.2194136285109136,40.51082266358601,0.5929351213090297,0.597202111068877
2,0,1.1836407270573688,37.82401278888368,0.5995582795172385,0.6066424246408428
2,0,1.297235555631198,39.254258412595455,0.5985900322948838,0.6059686642379964
1,0,1.1747793761395326,39.08572024399053,0.591515981712852,0.5892226461662999
4,0,1.2342847579714398,39.0901804309945,0.583758075921271,0.5787443121375206
0,0,1.1919327045833417,40.166400738584684,0.5866166554372163,0.5865741907667004
1,0,1.1236990340741408,39.35041799442107,0.5859765526502034,0.5831960439899422
2,0,1.2313912612414302,40.50624743026251,0.5869464648401128,0.5826790052194304
2,1,1.3874605704975822,39.16582457001122,0.5807659708772038,0.5792545086713947
2,1,1.2235650185506826,40.3704402098751,0.5870706416689946,0.5867642427933939
1,0,1.202239222170382,39.835510408636765,0.5937579985433026,0.5943299389266412
1,0,1.0031678766727798,39.31443513429329,0.5852494914125452,0.5798844348897614
4,1,1.3788106129439202,41.803820847945204,0.5853794051117015,0.5886184936790071
3,0,1.1613102524228933,40.06286096773179,0.5979836466440394,0.6010518943765948
3,0,1.17576149398448,38.53006571381674,0.5849389395992601,0.5791390961979597
3,0,1.2654889534650855,39.64030843157445,0.5881337054716922,0.5834075816453745
2,0,1.3899426192431008,39.831223578398614,0.5973572372869129,0.5949089680676956
1,0,1.2315495402944885,39.590436269389386,0.5859011306581072,0.5863746960905303
3,0,1.3796690302733965,38.93219528155949,0.5939677256589185,0.5928673430410876
5,0,1.413703047856156,40.05265480658585,0.603595702627905,0.6100360613723161
3,0,1.2365526898365724,40.57228985009693,0.585939152024934,0.5809779781962996
1,0,1.088409147324044,40.32689282805146,0.5737116400982119,0.5589415821238589
0,0,1.0968857561828014,40.33988427653835,0.5718856028636481,0.5586992733315806
3,0,1.3048856022114965,40.52179297017361,0.5796447630797636,0.5657465253353751
3,0,1.3352700190839633,40.436701364185204,0.5940984467935637,0.5895323306667508
4,0,1.2521091542448777,38.32451905455996,0.5888510261410544,0.5856751709849874
2,0,1.2497042148025341,39.38379885986267,0.5990231028533675,0.6058385122334845
3,0,1.245020967237653,39.220701554048645,0.595637748810473,0.5947630396876094
5,1,1.318311628210632,41.83448296822605,0.6109774977877948,0.630461500035985
3,0,1.2464635885173647,37.14726078509376,0.5836043804892319,0.5772959988292312
4,0,1.1885180713554533,38.42088207675244,0.5845975445698885,0.575891877319459
1,1,1.2520390974786317,38.91354066622094,0.5816149162522481,0.573206445554362
4,0,1.2327047728953806,39.48884747354708,0.589555522366231,0.5871258536166011
1,0,1.2228173871886565,39.406430861285415,0.5900108305643788,0.5948155869459386
5,0,1.280338457026147,40.7962400900483,0.5904892252105225,0.5871871932744035
3,0,1.1276520644180759,40.52297720396133,0.5849418616420163,0.5806359252469881
2,0,1.1390295062241549,39.05724942946587,0.6011680013103019,0.6080273461598626
2,0,1.2285319974891022,38.92987728486924,0.5832192631760882,0.5780550353380338
4,0,1.312044779487283,38.77183715407957,0.5852426807641852,0.5748389208899402
0,0,1.0445459408405873,39.03307162280275,0.5966082105101749,0.6022947928191935
2,0,1.1384704612487764,38.85954783193941,0.5873443618838441,0.5895434385440828
5,0,1.2247586076459447,40.88950942728147,0.5868398515178612,0.5922990516188334
2,0,1.202446324681775,39.53598951675317,0.600834415475312,0.6142451989532405
6,0,1.2438457035469963,40.25321444311215,0.5803889128617408,0.5671600785467652
4,0,1.3434810513683944,39.69202373063094,0.5918721362886027,0.5920659454526987
2,0,1.2092799436469757,39.29330775974294,0.6018434090671446,0.607789276124522
1,0,1.143607197951052,39.92773465626327,0.5879214782235018,0.583634176640257
0,0,1.1635842195226427,39.289441185171995,0.5992459931646688,0.6101785995609057
2,0,1.0994003157210221,40.48039258575007,0.5911698766400904,0.5950063707044158
1,0,1.2569060086153039,38.85644056897453,0.589721904076868,0.5908165853395386
0,0,1.2389360441094515,40.4440099973699,0.5912022700903097,0.5930845809473835
0,0,1.0618502763238604,39.31314967488836,0.5933749610716404,0.601372888289006
2,0,1.1393882533192075,40.83848165851806,0.6069123905091449,0.6184971826508316
2,0,1.1953191306070963,38.19691090156153,0.6039651683037217,0.620505469448748
6,0,1.1859207105327993,41.673305962838356,0.5955151392271922,0.6041071223094
6,0,1.364020683782437,40.65817889531987,0.5768079101039467,0.5642435588196886
2,0,1.230661595232395,39.26437278524217,0.5892692210792968,0.5821987557646722
3,0,1.2779538280802276,39.73013244587956,0.5782275971101173,0.561677616028168
4,0,1.2669951064893277,39.95689555220056,0.5866731975623032,0.5789500765194846
2,0,1.2750111453699875,38.7188558813038,0.5817394755891834,0.5695135771288338
4,0,1.329651629942591,38.73365969336927,0.5736514185269695,0.5598990820074532
1,0,1.243315956645144,40.2968849534348,0.5948509088565027,0.5969339455715452
0,0,1.1170159704149454,39.22089638912563,0.6046068726942844,0.6165000928986124
1,1,1.1595533098958353,40.46540942811243,0.583962589774328,0.5743535382253532
2,0,1.3340828962079863,39.16707219816372,0.5805680821399215,0.5663688023403822
1,0,1.159354502010534,39.64243687348059,0.5928392761577419,0.5956207098919368
2,0,1.2928645623026498,39.67495946655446,0.5884419362033511,0.582022632918092
0,0,1.301437718619019,39.71909637475988,0.5994503892933327,0.603588127241964
3,0,1.2543085492650605,39.46684490799126,0.5906364421930967,0.583078841934898
5,0,1.2991899597149097,39.34901422174881,0.5985234250565408,0.6023943371208279
5,1,1.2951806278019173,39.32845978017699,0.5805392093063075,0.5691371942362389
2,0,1.2180639381336096,39.756621514652444,0.5844314596255349,0.5738338455555625
2,0,1.2009190611409277,39.8824614234008,0.5977679463993227,0.6037640081977298
3,0,1.2345798575548301,39.609581304185326,0.5924560033759989,0.5965440471837149
0,0,1.1346465024803543,39.19424621825822,0.591767942896526,0.590880162958827
5,0,1.2506581580133265,39.755094297415695,0.5738311175531368,0.5587111700438545
3,0,1.235137913048029,40.25262835458341,0.5817820663272604,0.5803849041040458
7,1,1.291863228629995,40.14507471397288,0.5830741207935968,0.5827730275853806
2,0,1.082647820083562,40.0270988035764,0.5840540331442814,0.5783599867310208
2,0,1.130842213977255,38.931595210546554,0.5982741326366497,0.6031581086848974
1,0,1.1897344875679143,39.68021231348844,0.5691154095633809,0.5607838133308984
1,0,1.2735718693131095,39.53756858396027,0.5998516655255819,0.6110024689016615
2,0,1.216041183746228,40.14886607618969,0.5962570859823824,0.5957727034906204
0,0,1.0907256423222134,40.018492723085885,0.5877660502489725,0.5807616346684485
2,0,1.287774672903033,39.26127983905023,0.5986979327597918,0.6038642911555865
0,0,1.1505116713916108,39.108664551840974,0.5794503665586122,0.5726057062407843
1,0,1.318593697694748,40.01334203747952,0.6019410614156592,0.6071362190373926
3,0,1.1585306254454162,39.214223442053694,0.5918787451404353,0.5924233399909176
2,0,1.2373363098671766,40.93661191933475,0.6040854616259523,0.6157878257438381
1,1,1.2281643259001056,41.03264397003995,0.5979366510266588,0.602499376674019
4,0,1.0716598671508288,39.926946659253474,0.5767682529824051,0.5658878994985426
6,0,1.3418039452934538,41.500862724363394,0.5798264164117996,0.5775904613676877
2,1,1.116226142406744,40.28263324724317,0.5932936095407934,0.5982357103211188
1,0,1.0199834817155677,39.16568294686048,0.5976611070682027,0.6055800761621299
4,0,1.3234720432273142,38.647236021589706,0.5796314791038548,0.5756352885650369
2,0,1.34368531106732,40.18352920423822,0.5813973932550817,0.5764844843018417
2,0,1.2759692570361683,41.42929679909879,0.5858632417500025,0.5826076427846382
0,0,1.1641184267948554,38.940341187751706,0.5865968100410883,0.584915379550528
2,0,1.2243408164787821,39.13012632818717,0.5895744723322368,0.5808024167713484
3,1,1.2491376048614642,40.35048624666182,0.5795627687895414,0.5662486395177195
1,0,1.0726014137032087,38.77085890817459,0.5887926309897207,0.5896137082768746
1,0,1.1532654900700174,39.26888965474493,0.593747939605487,0.5995329848183152
1,1,1.1690376362339563,40.8186077552449,0.5881908491492357,0.5875911519501396
3,0,1.2996212922735986,39.08971680635362,0.5953631296238373,0.6023541151376055
0,0,1.0501177337293923,39.763808143375876,0.5840457405112103,0.5867868806592398
5,1,1.2164127182312072,41.800783843851406,0.59665254743819,0.6019296487767036
3,0,1.2023766054141514,39.87948291259895,0.580441144179264,0.5763476779020922
5,0,1.2679206626446273,41.60964657069803,0.5700187843929183,0.5355467576842604
4,0,1.2625058641753297,41.02515563223888,0.5826318019867346,0.5781703732130632
6,0,1.2163571490034233,39.190691112459234,0.5893235787370987,0.5895958699146717
8,1,1.4123100307615217,40.06437596747085,0.5650179585306083,0.5287279032706251
2,0,1.0519852894132582,39.35287525088134,0.6037483584663963,0.6137971581042303
0,0,1.0798440503800695,39.016200268069376,0.5772436935018861,0.5612277727832764
5,2,1.366580252817909,38.080266671143335,0.5728407608251364,0.5538217083958306
4,0,1.4507467031387793,40.33406871573493,0.5843275774991818,0.5784331789416846
2,0,1.2367916259555312,40.15795531970192,0.5930308219350016,0.5934102440428509
2,0,1.209623988750029,40.997259554660225,0.5872700124468195,0.5873686602226817
4,1,1.3961708430433635,39.484552812462226,0.5973536456255777,0.5964637275234513
5,1,1.3176524116620179,39.10036732901203,0.5833984773942128,0.580648261077632
2,0,1.0767243815103034,38.4464379576761,0.5854190480397936,0.5795728638151001
4,1,1.3053715290408876,38.97860476686632,0.5972448954201879,0.5966343902448918
1,0,1.144176079890636,39.081381163283666,0.5882893123943124,0.5910146256004967
1,1,1.153424666763139,39.87825245612567,0.5792570570417612,0.5670203102865286
4,1,1.3498151636914137,40.27563910321511,0.5863634530249875,0.5841414970105521
4,0,1.337296154653447,40.61703312401272,0.574114110501729,0.5600490878115193
5,0,1.3071421476165201,39.41948666391259,0.5775657220851134,0.5667960164502661
2,0,1.3005801652750684,37.64129569813146,0.5995289464905709,0.6025236316775484
2,0,1.1444460727258787,39.95451195977744,0.5951855792790646,0.6060567067218506
2,0,1.1869539550826396,37.76562011791334,0.6022853403516342,0.606812859240369
3,0,1.1646174180167084,39.27861009039661,0.5802575871000074,0.5741318106451285
3,0,1.378760552384377,38.93368979732238,0.5814271480760188,0.5707717806599572
0,0,1.1981417690514267,39.613750242296696,0.5796844918452015,0.5759858103718403
3,0,1.058041551104965,40.5428434717362,0.5911766832037136,0.5890979381689658
7,0,1.353151208738391,40.558675992800474,0.5940407365127847,0.6011951160184423
6,1,1.300292963742264,39.115522461283916,0.5916614649775225,0.5977444251261713
2,0,1.2888339876573536,39.88658219338862,0.5870776918751556,0.592434053940063
1,0,1.1741293851868655,39.228211114821534,0.5831571857014275,0.5751154981712843
3,0,1.2011965458137615,39.35123755642653,0.5893615050682861,0.5875944736600806
3,0,1.2983504025739683,38.91252806690695,0.5977615526380805,0.5992337025776431
2,0,1.2002602746822646,39.035563581989564,0.593369654804333,0.5993025352142402
3,0,1.1108724405787387,39.31437770220329,0.5904902720983525,0.5905755878569201
2,0,1.2615312389778661,39.54558032053487,0.6022411727114079,0.6119162351307916
2,0,1.3024186357129577,39.02916395588147,0.5745404564248227,0.5539047021946368
2,0,1.2172159037044528,39.283813731863226,0.5898409209889592,0.5940277011756145
2,0,1.2020899873794353,40.61723942700057,0.5984637798367143,0.5989763755279853
2,0,1.0962374167010613,40.660951832225365,0.5940904183050183,0.597368808261669
1,0,1.1247393770683403,39.22947272164829,0.5948803132250506,0.5974775467462561
1,0,1.135767167842364,41.189746346710635,0.582255936130023,0.574388974978117
1,1,1.256398935177246,40.17550938320924,0.596816605570534,0.5961999239488927
0,0,1.135679987800353,39.483375471206884,0.5874462112069443,0.5808303544884481
2,0,1.2060491926191008,38.462691274437034,0.5772188149481645,0.5685599747051064
1,0,1.1753253894433329,39.463598690713134,0.5845030890143699,0.578339803294427
4,0,1.3782964965613012,39.12420149703257,0.5800481368819319,0.5602916935630453
2,0,1.183792451763639,39.673684952691076,0.5742669168854375,0.5541921672515842
1,0,1.14782657453308,38.338067795621235,0.5795368469907825,0.5659138184676498
3,0,1.210474950399891,40.88559282487728,0.5885148948908987,0.5875768139751083
2,0,1.2207492178145032,39.37408504193678,0.5976951398884285,0.6021823069499705
4,0,1.300608815952915,40.00070192185898,0.5957926954054042,0.6010991248197608
2,0,1.2484113780765713,40.60504774402129,0.5786634017747592,0.570094123334819
1,0,1.3950983566865867,38.7289306612352,0.5783190762901389,0.558840073321391
1,0,1.1138766453488353,38.46032582996397,0.5935309624851621,0.5989285502438126
1,0,1.2462101790076736,39.72233434313605,0.5972310757755787,0.6013041026175026
0,0,1.089547000994555,38.09115035735287,0.586624017380136,0.5774587881958024
4,0,1.1901636865481207,40.27775897606697,0.5834526297319879,0.5784929002658263
1,0,1.1438267926975927,39.78197468698988,0.587147223722605,0.5851563886213865
3,0,1.185895452691498,39.01141044005626,0.5830683407879409,0.5715559598622835
3,0,1.1949092434982789,39.81606315693562,0.5913122473318817,0.5883673950306023
7,0,1.273731432893713,41.1399335684185,0.5710202404108644,0.5602180950748532
6,0,1.2347140002126586,41.175342873205146,0.601893778084351,0.6110573530747413
5,0,1.4078982434307692,39.003702294741615,0.5751469402393461,0.5634574252282054
1,0,1.1682906190226758,38.1357731900402,0.5886191046306711,0.5826868222662535
3,0,1.3484204058272387,39.72659179730713,0.5772691532068477,0.564544710226409
2,0,1.0623461467289996,38.53121525849568,0.5750198582689341,0.5572810128005281
2,0,1.180081655300205,39.69012225147086,0.585113458385126,0.5747999226977429
3,0,1.2658791465356682,39.38547221234457,0.6006329827414874,0.6071041270061621
3,1,1.3150963568658274,39.582330491863715,0.5781604486262228,0.5723417723293637
4,0,1.1858940734291923,39.938497274866315,0.5906775207944481,0.5912677313668175
3,0,1.2141846983440951,39.70394689774579,0.5775371499668646,0.5686896633315845
2,0,1.121854422334433,38.84572149812049,0.5899851997790396,0.5874092357697176
5,0,1.2459436546375957,39.07706347350348,0.5955937487114322,0.6033099199520117
5,0,1.4253542683253773,40.063803779645035,0.6045952603540682,0.6137330030059567
2,0,1.287862564555497,40.08042009580893,0.586798316091634,0.5884073506072292
4,0,1.2159342208496093,39.98580688335277,0.5818806457315018,0.5782530921928546
0,0,1.046990852808179,39.30491863837591,0.5838994567773422,0.5810926807179941
5,0,1.1859744456844772,40.6332261799411,0.5913196488185855,0.5945610410171653
1,0,1.2259635913681157,40.019511396354154,0.5783305017168607,0.5709560980680148
2,0,1.3476529600773113,39.84421822859924,0.5923273370077745,0.5963094397259494
