simple_fixed_median_gap,simple_fixed_r_squared,simple_fixed_leaveout_r_squared,simple_fixed_flip_rate,simple_recomputed_median_gap,simple_recomputed_r_squared,simple_recomputed_leaveout_r_squared,simple_recomputed_flip_rate,log_fixed_median_gap,log_fixed_r_squared,log_fixed_leaveout_r_squared,log_fixed_flip_rate,log_recomputed_median_gap,log_recomputed_r_squared,log_recomputed_leaveout_r_squared,log_recomputed_flip_rate
38.772533861504,0.5845402810172324,0.584777942313248,72.72727272727273,38.772533861504,0.5892863181869943,0.584777942313248,72.72727272727273,39.16444306546396,0.5907954196304536,0.565821612930522,72.72727272727273,39.16444306546396,0.569833949471702,0.565821612930522,72.72727272727273
39.82623993205573,0.5859167607160506,0.5821820132350013,72.72727272727273,39.82623993205573,0.5903744794228984,0.5821820132350013,72.72727272727273,39.95464936056541,0.5918881547570161,0.5625400678768998,72.72727272727273,39.95464936056541,0.5706214331345003,0.5625400678768998,72.72727272727273
40.246341004375196,0.57969065718027,0.5755712599516022,73.73737373737373,40.246341004375196,0.5861293350659302,0.5755712599516022,73.73737373737373,40.28315105442755,0.5856892950915238,0.5574614042223012,72.72727272727273,40.28315105442755,0.5666418902195123,0.5574614042223012,72.72727272727273
38.78334776608254,0.591672419931232,0.5894448620211388,72.72727272727273,38.78334776608254,0.5967687879576598,0.5894448620211388,72.72727272727273,38.73147990073746,0.5974890607322747,0.5695106216045204,72.72727272727273,38.73147990073746,0.5770227579643132,0.5695106216045204,72.72727272727273
39.44934744959566,0.5835270854089953,0.5782303013090883,74.74747474747475,39.44934744959566,0.5889847199911534,0.5782303013090883,74.74747474747475,39.46946085917096,0.5892760074320067,0.560370851769337,74.74747474747475,39.46946085917096,0.5698338797915251,0.560370851769337,74.74747474747475
39.777499533573945,0.5915844594515393,0.5948206095767655,72.72727272727273,39.777499533573945,0.5957320120843876,0.5948206095767655,72.72727272727273,40.008601496688875,0.5973434599119065,0.5740550943036742,72.72727272727273,40.008601496688875,0.5761004198344262,0.5740550943036742,72.72727272727273
39.82328563859316,0.5880188298358878,0.582200024085388,73.73737373737373,39.82328563859316,0.5933444419370779,0.582200024085388,73.73737373737373,39.70590927511752,0.5938824118017334,0.5628872106231185,73.73737373737373,39.70590927511752,0.5736742444294012,0.5628872106231185,73.73737373737373
39.10109697378117,0.5742797884353621,0.5616161029803366,74.74747474747475,39.10109697378117,0.5794651005328881,0.5616161029803366,74.74747474747475,38.96444924147529,0.5801178730033099,0.5419169629986009,74.74747474747475,38.96444924147529,0.5596476545245133,0.5419169629986009,74.74747474747475
39.910386299224456,0.591696154484775,0.5935177221335359,71.71717171717171,39.910386299224456,0.5964530228406669,0.5935177221335359,71.71717171717171,39.80381762048175,0.5975014663135381,0.5724875363351114,71.71717171717171,39.80381762048175,0.5768090444592923,0.5724875363351114,71.71717171717171
39.874689385924626,0.5805975585493963,0.5645061644867408,72.72727272727273,39.874689385924626,0.5873532399735901,0.5645061644867408,72.72727272727273,39.735947194859946,0.5862188970022686,0.5459375098691791,72.72727272727273,39.735947194859946,0.5681656049009072,0.5459375098691791,72.72727272727273
39.413188639948636,0.5839995739585694,0.5757233550934266,74.74747474747475,39.413188639948636,0.5889141951909919,0.5757233550934266,74.74747474747475,39.43328766259793,0.5897894189580961,0.5556439398657295,74.74747474747475,39.43328766259793,0.5691588884821221,0.5556439398657295,74.74747474747475
38.22116525820897,0.5946891954152148,0.5982512288016149,72.72727272727273,38.22116525820897,0.5992269582202097,0.5982512288016149,72.72727272727273,38.69420973044877,0.6006954900839888,0.5808354483241662,71.71717171717171,38.69420973044877,0.5801186750184391,0.5808354483241662,71.71717171717171
